アーツアンドレターズ,アーツアンドレターズ,0,Ribot,Tenerani,Bellini,Cavaliere d'Arpino,Havresac,Chuette,Bella Minna,Bachelor's Double,Santa Minna,Tofanella,Apelle,Sardanapale,Angelina,Try Try Again,Gylgad,Perseverance,Romanella,El Greco,Pharos,Phalaris,Scapa Flow,Gay Gamp,Gay Crusader,Parasol,Barbara Burrini,Papyrus,Tracery,Miss Matty,Bucolic,Buchan,Volcanic,All Beautiful,Battlefield,War Relic,Man o'War,Fair Play,Mahubah,Friar's Carse,Friar Rock,Problem,Dark Display,Display,Fair Play,Cicuta,Dark Loveliness,Traumer,Sunny Love,Parlo,Heliopolis,Hyperion,Gainsborough,Selene,Drift,Swynford,Santa Cruz,Fairy Palace,Pilate,Friar Rock,Herodias,Star Fairy,The Satrap,Fair Star
ダノンレジェンド,ダノンレジェンド,0,マッチョウノ,Holy Bull,Great Above,Minnesota Mac,Rough'n Tumble,Cow Girl,Ta Wee,Intentionally,Aspidistra,Sharon Brown,Al Hattab,The Axe,Abyssinia,Agathea's Dawn,Grey Dawn,Agathea,Primal Force,ブラッシンググルーム,Red God,Nasrullah,Spring Run,Runaway Bride,Wild Risk,Aimee,Prime Prospect,ミスタープロスペクター,Raise a Native,Gold Digger,Square Generation,Olden Times,Chavalon,マイグッドネス,ストームキャット,Storm Bird,Northern Dancer,Nearctic,Natalma,South Ocean,New Providence,Shining Sun,Terlingua,セクレタリアト,Bold Ruler,Somethingroyal,Crimson Saint,Crimson Satan,Bolero Rose,Caressing,Honour and Glory,Relaunch,インリアリティ,Foggy Note,Fair to All,Al Nasr,Gonfalon,Lovin Touch,マジェスティックプリンス,Raise a Native,Gay Hostess,Forest Princess,Fleet Nasrullah,Queen Hostess
タバスコキャット,タバスコキャット,0,ストームキャット,Storm Bird,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,South Ocean,New Providence,Bull Page,Fair Colleen,Shining Sun,Chop Chop,Solar Display,Terlingua,セクレタリアト,Bold Ruler,Nasrullah,Miss Disco,Somethingroyal,Princequillo,Imperatrice,Crimson Saint,Crimson Satan,Spy Song,Papila,Bolero Rose,Bolero,First Rose,Barbicue Sauce,Sauce Boat,キートゥザミント,グロースターク,Ribot,Flower Bowl,Key Bridge,Princequillo,Blue Banner,Missy Baba,My Babu,Djebel,Perfume,Uvira,Umidwar,Lady Lawless,Lady Barbizon,Barbizon,Mahmoud,Unbreakable,Black Polly,Good Blood,Bull Lea,Diagnosis,Cancelada,Nigromante,Embrujo,Nigua,Caninha,Top Coat,Veuve Clicquot
ダビキャラキネン,ダビキャラキネン,0,ダイワメジャー,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,アンダースタンディング,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,スカーレットブーケ,ノーザンテースト,Northern Dancer,Nearctic,Natalma,Lady Victoria,Victoria Park,Lady Angela,スカーレツトインク,Crimson Satan,Spy Song,Papila,Consentida,Beau Max,La Menina,バランセラ,アカテナンゴ,Surumu,Literat,Birkhahn,Lis,Surama,リライアンス,Suncourt,Aggravate,Aggressor,Combat,Phaetonia,Raven Locks,Mr.Jinks,Gentlemen's Relish,Baranciaga,Bering,Arctic Tern,Sea-Bird,Bubbling Beauty,Beaune,リファール,Barbra,Maxencia,Tennyson,Val de Loir,Tidra,Matuschka,Orsini,Marlia
タピット,タピット,0,Pulpit,エーピーインディ,シアトルスルー,Bold Reasoning,Boldnesian,Reason to Earn,My Charmer,Poker,Fair Charmer,Weekend Surprise,セクレタリアト,Bold Ruler,Somethingroyal,Lassie Dear,Buckpasser,Gay Missile,Preach,ミスタープロスペクター,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Narrate,Honest Pleasure,What a Pleasure,Tularia,State,ニジンスキー,Monarchy,Tap Your Heels,Unbridled,ファピアノ,ミスタープロスペクター,Raise a Native,Gold Digger,Killaloe,ドクターフェイガー,Grand Splendor,Gana Facil,Le Fabuleux,Wild Risk,Anguar,Charedi,インリアリティ,Magic,Ruby Slippers,ニジンスキー,Northern Dancer,Nearctic,Natalma,Flaming Page,Bull Page,Flaring Top,Moon Glitter,インリアリティ,Intentionally,My Dear Girl,Foggy Note,The Axe,Silver Song
タピット-砂覇-,タピット-砂覇-,0,Pulpit,エーピーインディ,シアトルスルー,Bold Reasoning,Boldnesian,Reason to Earn,My Charmer,Poker,Fair Charmer,Weekend Surprise,セクレタリアト,Bold Ruler,Somethingroyal,Lassie Dear,Buckpasser,Gay Missile,Preach,ミスタープロスペクター,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Narrate,Honest Pleasure,What a Pleasure,Tularia,State,ニジンスキー,Monarchy,Tap Your Heels,Unbridled,ファピアノ,ミスタープロスペクター,Raise a Native,Gold Digger,Killaloe,ドクターフェイガー,Grand Splendor,Gana Facil,Le Fabuleux,Wild Risk,Anguar,Charedi,インリアリティ,Magic,Ruby Slippers,ニジンスキー,Northern Dancer,Nearctic,Natalma,Flaming Page,Bull Page,Flaring Top,Moon Glitter,インリアリティ,Intentionally,My Dear Girl,Foggy Note,The Axe,Silver Song
ダブリンライオン,ダブリンライオン,0,Lion Cavern,ミスタープロスペクター,Raise a Native,Native Dancer,Mahmoud,Geisha,Raise You,Case Ace,Lady Glory,Gold Digger,Nashua,Nasrullah,Segula,Sequence,Count Fleet,Miss Dogwood,Secrettame,セクレタリアト,Bold Ruler,Nasrullah,Miss Disco,Somethingroyal,Princequillo,Imperatrice,Tamerett,Tim Tam,Tom Fool,Two Lea,Mixed Marriage,Tudor Minstrel,Persian Maid,Goodnight Kiss,Night Shift,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Ciboulette,Chop Chop,Flares,Sceptical,Windy Answer,Windfields,Reply,Hyatti,ハビタット,Sir Gaylord,Turn-to,Somethingroyal,Little Hut,Occupy,Savage Beauty,Cutie Kiss,リュティエ,Klairon,Flute Enchantee,Arctic Wave,Arctic Slave,Fragrant Harbour
タマノクロス,タマノクロス,0,シービークロス,フォルティノ,Grey Sovereign,Nasrullah,Nearco,Mumtaz Begum,Kong,Baytown,Clang,Ranavalo,Relic,War Relic,Bridal Colors,Navarra,Orsenigo,Nervesa,ズイシヨウ,パーソロン,Milesian,My Babu,Oatflake,Paleo,Pharis,Calonice,キムラス,タークスリライアンス,Turkhan,Some Anxiety,ローヤルデイール,His Highness,Brave Deal,グリーンシヤトー,シャトーゲイ,Swaps,Khaled,Hyperion,Eclair,Iron Reward,Beau Pere,Iron Maiden,Banquet Bell,Mahmoud,Unbreakable,Black Polly,Dinner Horn,Pot au Feu,Tophorn,クインビー,テューダーペリオッド,Owen Tudor,Hyperion,Mary Tudor,Cornice,Epigram,Cordon,コーサ,ヒンドスタン,Bois Roussel,Sonibai,ミスチヤネル,Channel Swell,Constant Chatter
タマモクロス,タマモクロス,0,シービークロス,フォルティノ,Grey Sovereign,Nasrullah,Nearco,Mumtaz Begum,Kong,Baytown,Clang,Ranavalo,Relic,War Relic,Bridal Colors,Navarra,Orsenigo,Nervesa,ズイシヨウ,パーソロン,Milesian,My Babu,Oatflake,Paleo,Pharis,Calonice,キムラス,タークスリライアンス,Turkhan,Some Anxiety,ローヤルデイール,His Highness,Brave Deal,グリーンシヤトー,シャトーゲイ,Swaps,Khaled,Hyperion,Eclair,Iron Reward,Beau Pere,Iron Maiden,Banquet Bell,Mahmoud,Unbreakable,Black Polly,Dinner Horn,Pot au Feu,Tophorn,クインビー,テューダーペリオッド,Owen Tudor,Hyperion,Mary Tudor,Cornice,Epigram,Cordon,コーサ,ヒンドスタン,Bois Roussel,Sonibai,ミスチヤネル,Channel Swell,Constant Chatter
タマモクロス-剛健-,タマモクロス-剛健-,0,シービークロス,フォルティノ,Grey Sovereign,Nasrullah,Nearco,Mumtaz Begum,Kong,Baytown,Clang,Ranavalo,Relic,War Relic,Bridal Colors,Navarra,Orsenigo,Nervesa,ズイシヨウ,パーソロン,Milesian,My Babu,Oatflake,Paleo,Pharis,Calonice,キムラス,タークスリライアンス,Turkhan,Some Anxiety,ローヤルデイール,His Highness,Brave Deal,グリーンシヤトー,シャトーゲイ,Swaps,Khaled,Hyperion,Eclair,Iron Reward,Beau Pere,Iron Maiden,Banquet Bell,Mahmoud,Unbreakable,Black Polly,Dinner Horn,Pot au Feu,Tophorn,クインビー,テューダーペリオッド,Owen Tudor,Hyperion,Mary Tudor,Cornice,Epigram,Cordon,コーサ,ヒンドスタン,Bois Roussel,Sonibai,ミスチヤネル,Channel Swell,Constant Chatter
タマモサポート,タマモサポート,0,タマモクロス,シービークロス,フォルティノ,Grey Sovereign,Nasrullah,Kong,Ranavalo,Relic,Navarra,ズイシヨウ,パーソロン,Milesian,Paleo,キムラス,タークスリライアンス,ローヤルデイール,グリーンシヤトー,シャトーゲイ,Swaps,Khaled,Iron Reward,Banquet Bell,Mahmoud,Dinner Horn,クインビー,テューダーペリオッド,Owen Tudor,Cornice,コーサ,ヒンドスタン,ミスチヤネル,アンサーミー,ジョリーズヘイロー,ヘイロー,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Jolie Jolie,サーアイヴァー,Sir Gaylord,Attica,Who's to Know,Fleet Nasrullah,Masked Lady,ヒミコ,グリーンデザート,ダンチヒ,Northern Dancer,Pas de Nom,Foreign Courier,サーアイヴァー,Courtly Dee,Fear Naught,Connaught,St.Paddy,Nagaika,Brave Huntress,Big Game,Princesse Plucky
ダメダメダメダメダ,ダメダメダメダメダ,0,チチカステナンゴ,smadoun,Kaldoun,カロ,フォルティノ,Chambord,Katana,Le Haar,Embellie,Mossma,Tip Moss,リュティエ,Top Twig,Ticma,arctic storm,Tecoma,スマラ,Antheus,Northern Dancer,Nearctic,Natalma,Apachee,Sir Gaylord,Americaine,Small Partie,Fabulous Dancer,Northern Dancer,Last of the Line,Summer Parties,ヴェイグリーノーブル,Selerina,オレンジキュラソー,アグネスタキオン,サンデーサイレンス,ヘイロー,Hail to Reason,Cosmah,Wishing Well,アンダースタンディング,Mountain Flower,アグネスフローラ,ロイヤルスキー,Raja Baba,Coz o'Nijinsky,アグネスレデイー,リマンド,イコマエイカン,オレンジジャスミン,Masterclass,The Minstrel,Northern Dancer,Fleur,Monroe,サーアイヴァー,Best in Show,La Mortola,Bold Lad,Bold Ruler,Barn Pride,Mortefontaine,ポリック,Brabantia
タヤスツヨシ,タヤスツヨシ,0,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Royal Charger,Source Sucree,Nothirdchance,Blue Swords,Galla Colors,Cosmah,Cosmic Bomb,Pharamond,Banish Fear,Almahmoud,Mahmoud,Arbitrator,Wishing Well,アンダースタンディング,Promised Land,Palestinian,Mahmoudess,Pretty Ways,Stymie,Pretty Jo,Mountain Flower,Montparnasse,Gulf Stream,Mignon,Edelweiss,Hillary,Dowager,マガロ,カロ,フォルティノ,Grey Sovereign,Nasrullah,Kong,Ranavalo,Relic,Navarra,Chambord,Chamossaire,Precipitation,Snowberry,Life Hill,Solario,Lady of the Snows,Magic,Buckpasser,Tom Fool,Menow,Gaga,Busanda,War Admiral,Businesslike,Aspidistra,Better Self,Bimelech,Bee Mac,Tilly Rose,Bull Brier,Tilly Kate
ダラカニ,ダラカニ,0,ダルシャーン,シャーリーハイツ,ミルリーフ,Never Bend,Nasrullah,Lalun,Milan Mill,Princequillo,Virginia Water,Hardiemma,ハーディカヌート,ハードリドン,Harvest Maid,Grand Cross,Grandmaster,Blue Cross,Delsy,Abdos,Arbar,Djebel,Astronomie,Pretty Lady,Umidwar,La Moqueuse,Kelty,ヴェンチア,Relic,Rose o'Lynn,マリラ,Marsyas,Albanilla,Daltawa,ミスワキ,ミスタープロスペクター,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Hopespringseternal,Buckpasser,Tom Fool,Busanda,Rose Bower,Princequillo,Lea Lane,Damana,クリスタルパレス,カロ,フォルティノ,Chambord,Hermieres,Sicambre,Vieille Pierre,Denia,Crepello,Donatello,Crepuscule,Rose Ness,Charlottesville,Astana
ダラカニ-覇走-,ダラカニ-覇走-,0,ダルシャーン,シャーリーハイツ,ミルリーフ,Never Bend,Nasrullah,Lalun,Milan Mill,Princequillo,Virginia Water,Hardiemma,ハーディカヌート,ハードリドン,Harvest Maid,Grand Cross,Grandmaster,Blue Cross,Delsy,Abdos,Arbar,Djebel,Astronomie,Pretty Lady,Umidwar,La Moqueuse,Kelty,ヴェンチア,Relic,Rose o'Lynn,マリラ,Marsyas,Albanilla,Daltawa,ミスワキ,ミスタープロスペクター,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Hopespringseternal,Buckpasser,Tom Fool,Busanda,Rose Bower,Princequillo,Lea Lane,Damana,クリスタルパレス,カロ,フォルティノ,Chambord,Hermieres,Sicambre,Vieille Pierre,Denia,Crepello,Donatello,Crepuscule,Rose Ness,Charlottesville,Astana
ダルシャーン,ダルシャーン,0,シャーリーハイツ,ミルリーフ,Never Bend,Nasrullah,Nearco,Mumtaz Begum,Lalun,Djeddah,Be Faithful,Milan Mill,Princequillo,Prince Rose,Cosquilla,Virginia Water,Count Fleet,Red Ray,Hardiemma,ハーディカヌート,ハードリドン,Hard Sauce,Toute Belle,Harvest Maid,Umidwar,Hay Fell,Grand Cross,Grandmaster,Atout Maitre,Honorarium,Blue Cross,Blue Peter,King's Cross,Delsy,Abdos,Arbar,Djebel,Tourbillon,Loika,Astronomie,Asterus,Likka,Pretty Lady,Umidwar,Blandford,Uganda,La Moqueuse,Teddy,Primrose Lane,Kelty,ヴェンチア,Relic,War Relic,Bridal Colors,Rose o'Lynn,Pherozshah,Rocklyn,マリラ,Marsyas,Trimdon,Astronomie,Albanilla,Pharis,Tourzima
ダンシングブレーヴ,ダンシングブレーヴ,0,リファール,Northern Dancer,Nearctic,Nearco,Pharos,Nogara,Lady Angela,Hyperion,Sister Sarah,Natalma,Native Dancer,Mahmoud,Geisha,Almahmoud,Mahmoud,Arbitrator,Goofed,Court Martial,Fair Trial,Fairway,Lady Juror,Instantaneous,Hurry On,Picture,Barra,Formor,Ksar,Formose,La Favorite,Biribi,La Pompadour,Navajo Princess,Drone,Sir Gaylord,Turn-to,Royal Charger,Source Sucree,Somethingroyal,Princequillo,Imperatrice,Cap and Bells,Tom Fool,Menow,Gaga,Ghazni,Mahmoud,Sun Miss,Olmec,Pago Pago,Matrice,Masthead,La Patrice,Pompilia,Abbots Fell,Pagan Queen,Chocolate Beau,Beau Max,Bull Lea,Bee Mac,Otra,Equipoise,Tenez
ダンシングモス,ダンシングモス,0,Ballymoss,Mossborough,Nearco,Pharos,Phalaris,Scapa Flow,Nogara,Havresac,Catnip,All Moonshine,Bobsleigh,Gainsborough,Toboggan,Selene,Chaucer,Serenissima,Indian Call,Singapore,Gainsborough,Bayardo,Rosedrop,Tetrabbazia,The Tetrarch,Abbazia,Flittemere,Buchan,Sunstar,Hamoaze,Keysoe,Swynford,Keystone,Courbette,Native Dancer,Mahmoud,Unbreakable,Sickle,Blue Glass,Black Polly,Polymelian,Black Queen,Geisha,Discovery,Display,Ariadne,Miyako,John P. Grier,La Chica,Gallorette,Challenger,Swynford,John o'Gaunt,Canterbury Pilgrim,Sword Play,Great Sport,Flash of Steel,Gallette,Sir Gallahad,Teddy,Plucky Liege,Flambette,Durbar,La Flambee
ダンスインザダーク,ダンスインザダーク,0,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Royal Charger,Source Sucree,Nothirdchance,Blue Swords,Galla Colors,Cosmah,Cosmic Bomb,Pharamond,Banish Fear,Almahmoud,Mahmoud,Arbitrator,Wishing Well,アンダースタンディング,Promised Land,Palestinian,Mahmoudess,Pretty Ways,Stymie,Pretty Jo,Mountain Flower,Montparnasse,Gulf Stream,Mignon,Edelweiss,Hillary,Dowager,ダンシングキイ,ニジンスキー,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Flaming Page,Bull Page,Bull Lea,Our Page,Flaring Top,Menow,Flaming Top,Key Partner,キートゥザミント,グロースターク,Ribot,Flower Bowl,Key Bridge,Princequillo,Blue Banner,Native Partner,Raise a Native,Native Dancer,Raise You,Dinner Partner,Tom Fool,Bluehaze
ダンチヒ,ダンチヒ,0,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,Scapa Flow,Nogara,Havresac,Catnip,Lady Angela,Hyperion,Gainsborough,Selene,Sister Sarah,Abbots Trace,Sarita,Natalma,Native Dancer,Mahmoud,Unbreakable,Black Polly,Geisha,Discovery,Miyako,Almahmoud,Mahmoud,Blenheim,Mah Mahal,Arbitrator,Peace Chance,Mother Goose,Pas de Nom,Admiral's Voyage,Crafty Admiral,Fighting Fox,Sir Gallahad,Marguerite,Admiral's Lady,War Admiral,Boola Brook,Olympia Lou,Olympia,Heliopolis,Miss Dolphin,Louisiana Lou,Halcyon,Creole Maid,Petitioner,Petition,Fair Trial,Fairway,Lady Juror,Art Paper,Artist's Proof,Quire,Steady Aim,Felstead,Spion Kop,Felkington,Quick Arrow,Casterari,Quick Change
ダンチヒ-瞬走-,ダンチヒ-瞬走-,0,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,Scapa Flow,Nogara,Havresac,Catnip,Lady Angela,Hyperion,Gainsborough,Selene,Sister Sarah,Abbots Trace,Sarita,Natalma,Native Dancer,Mahmoud,Unbreakable,Black Polly,Geisha,Discovery,Miyako,Almahmoud,Mahmoud,Blenheim,Mah Mahal,Arbitrator,Peace Chance,Mother Goose,Pas de Nom,Admiral's Voyage,Crafty Admiral,Fighting Fox,Sir Gallahad,Marguerite,Admiral's Lady,War Admiral,Boola Brook,Olympia Lou,Olympia,Heliopolis,Miss Dolphin,Louisiana Lou,Halcyon,Creole Maid,Petitioner,Petition,Fair Trial,Fairway,Lady Juror,Art Paper,Artist's Proof,Quire,Steady Aim,Felstead,Spion Kop,Felkington,Quick Arrow,Casterari,Quick Change
ダンディハット,ダンディハット,0,Northern Dancer,Nearctic,Nearco,Pharos,Phalaris,Scapa Flow,Nogara,Havresac,Catnip,Lady Angela,Hyperion,Gainsborough,Selene,Sister Sarah,Abbots Trace,Sarita,Natalma,Native Dancer,Mahmoud,Unbreakable,Black Polly,Geisha,Discovery,Miyako,Almahmoud,Mahmoud,Blenheim,Mah Mahal,Arbitrator,Peace Chance,Mother Goose,Long Look,Ribot,Tenerani,Bellini,Cavaliere d'Arpino,Bella Minna,Tofanella,Apelle,Try Try Again,Romanella,El Greco,Pharos,Gay Gamp,Barbara Burrini,Papyrus,Bucolic,Santorin,Greek Song,Heliopolis,Hyperion,Drift,Sylvan Song,Royal Minstrel,Glade,Secret Meeting,Alibhai,Hyperion,Teresina,Burgoo Maid,Burgoo King,Miss Kid
チーフズクラウン-砂覇-,チーフズクラウン-砂覇-,0,ダンチヒ,Northern Dancer,Nearctic,Nearco,Pharos,Nogara,Lady Angela,Hyperion,Sister Sarah,Natalma,Native Dancer,Mahmoud,Geisha,Almahmoud,Mahmoud,Arbitrator,Pas de Nom,Admiral's Voyage,Crafty Admiral,Fighting Fox,Admiral's Lady,Olympia Lou,Olympia,Louisiana Lou,Petitioner,Petition,Fair Trial,Art Paper,Steady Aim,Felstead,Quick Arrow,Six Crowns,セクレタリアト,Bold Ruler,Nasrullah,Nearco,Mumtaz Begum,Miss Disco,Discovery,Outdone,Somethingroyal,Princequillo,Prince Rose,Cosquilla,Imperatrice,Caruso,Cinquepace,Chris Evert,Swoon's Son,The Doge,Bull Dog,My Auntie,Swoon,Sweep Like,Sadie Greenock,Miss Carmie,T.V.Lark,Indian Hemp,Miss Larksfly,Twice Over,Ponder,Twosy
チーフベアハート,チーフベアハート,0,チーフズクラウン,ダンチヒ,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Pas de Nom,Admiral's Voyage,Crafty Admiral,Olympia Lou,Petitioner,Petition,Steady Aim,Six Crowns,セクレタリアト,Bold Ruler,Nasrullah,Miss Disco,Somethingroyal,Princequillo,Imperatrice,Chris Evert,Swoon's Son,The Doge,Swoon,Miss Carmie,T.V.Lark,Twice Over,Amelia Bearhart,Bold Hour,Bold Ruler,Nasrullah,Nearco,Mumtaz Begum,Miss Disco,Discovery,Outdone,Seven Thirty,Mr.Music,Balladier,Mata Hari,Time to Dine,Jamestown,Dinner Time,Myrtlewood Lass,Ribot,Tenerani,Bellini,Tofanella,Romanella,El Greco,Barbara Burrini,Gold Digger,Nashua,Nasrullah,Segula,Sequence,Count Fleet,Miss Dogwood
チェインドリーム,チェインドリーム,0,Buckpasser,Tom Fool,Menow,Pharamond,Phalaris,Selene,Alcibiades,Supremus,Regal Roman,Gaga,Bull Dog,Teddy,Plucky Liege,Alpoise,Equipoise,Laughing Queen,Busanda,War Admiral,Man o'War,Fair Play,Mahubah,Brushup,Sweep,Annette K.,Businesslike,Blue Larkspur,Black Servant,Blossom Time,La Troienne,Teddy,Helene de Troie,グランチャント,Matsadoon,Damascus,Sword Dancer,Sunglow,Highland Fling,Kerala,My Babu,Blade of Time,Betty Loraine,Prince John,Princequillo,Not Afraid,Gay Hostess,Royal Charger,Your Hostess,Misty Bride,Hethersett,Hugh Lupus,Djebel,Sakountala,Bride Elect,Big Game,Netherton Maid,Sister Grey,Dante,Nearco,Rosy Legend,Ash Blonde,The Phoenix,Miss Minx
チチカステナンゴ,チチカステナンゴ,0,smadoun,Kaldoun,カロ,フォルティノ,Grey Sovereign,Ranavalo,Chambord,Chamossaire,Life Hill,Katana,Le Haar,Vieux Manoir,Mince Pie,Embellie,ヴェンチア,But Lovely,Mossma,Tip Moss,リュティエ,Klairon,Flute Enchantee,Top Twig,High Perch,Kimpton Wood,Ticma,arctic storm,Arctic Star,Rabina,Tecoma,Major Portion,Bignonia,スマラ,Antheus,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Apachee,Sir Gaylord,Turn-to,Somethingroyal,Americaine,Cambremont,Alora,Small Partie,Fabulous Dancer,Northern Dancer,Nearctic,Natalma,Last of the Line,The Axe,Bryonia,Summer Parties,ヴェイグリーノーブル,ヴィエナ,Noble Lassie,Selerina,Reviewer,Swan Dance
チャペルロイヤル,チャペルロイヤル,0,モントブルック,Buckaroo,Buckpasser,Tom Fool,Menow,Gaga,Busanda,War Admiral,Businesslike,Stepping High,No Robbery,Swaps,Bimlette,Bebop,Prince Bio,Cappellina,Secret Papers,Jet Diplomacy,イクスプロウデント,Nearctic,Venomous,Jet to Rule,Sir Ruler,Jetbead,Attache Case,Diplomat Way,Nashua,Jandy,Old Bess,Vincentive,Movie Lass,Cut Class Leanne,Cutlass,Damascus,Sword Dancer,Sunglow,Highland Fling,Kerala,My Babu,Blade of Time,Aphonia,Dunce,Tom Fool,Ghazni,Gambetta,My Babu,Rough Shod,Silk Lilly,Never Bend,Nasrullah,Nearco,Mumtaz Begum,Lalun,Djeddah,Be Faithful,Ciboulette,Chop Chop,Flares,Sceptical,Windy Answer,Windfields,Reply
チヤンピオンスター,チヤンピオンスター,0,スイフトスワロー,Northern Dancer,Nearctic,Nearco,Pharos,Nogara,Lady Angela,Hyperion,Sister Sarah,Natalma,Native Dancer,Mahmoud,Geisha,Almahmoud,Mahmoud,Arbitrator,Homeward Bound,Alycidon,Donatello,Blenheim,Delleana,Aurora,Hyperion,Rose Red,Sabie River,Signal Light,Pharos,Ensoleillee,Amorcille,Columcille,Amorelle,スイフトロード,ロードリージ,Sir Gaylord,Turn-to,Royal Charger,Source Sucree,Somethingroyal,Princequillo,Imperatrice,Attica,Mr.Trouble,Mahmoud,Motto,Athenia,Pharamond,Salaminia,ヒデユキ,Zeus Boy,Palestine,Fair Trial,Una,Bonnet o'Blue,Scottish Union,Crown Imperial,ニーナズレーゼンド,ニンバス,Nearco,Kong,Legende Doree,Prince Rose,Ritz's Legend
チュウゴクシコクオウザ,チュウゴクシコクオウザ,0,ファバージ,Princely Gift,Nasrullah,Nearco,Pharos,Nogara,Mumtaz Begum,Blenheim,Mumtaz Mahal,Blue Gem,Blue Peter,Fairway,Fancy Free,Sparkle,Blandford,Gleam,Spring Offensive,Legend of France,Dark Legend,Dark Ronald,Golden Legend,Francille,Battersea,Farine Lactee,Batika,Blenheim,Blandford,Malva,Brise Bise,Buchan,Panne,ロツチ,ダイハード,Never Say Die,Nasrullah,Nearco,Mumtaz Begum,Singing Grass,War Admiral,Boreale,Mixed Blessing,Brumeux,Teddy,La Brume,Pot-pourri,Rose Prince,Sweet Lavender,スターロツチ,ハロウェー,Fairway,Phalaris,Scapa Flow,Rosy Legend,Dark Legend,Rosy Cheeks,コロナ,月友,Man o'War,星友,秀節,ペリオン,玄香
チュウブオウザ,チュウブオウザ,0,ファバージ,Princely Gift,Nasrullah,Nearco,Pharos,Nogara,Mumtaz Begum,Blenheim,Mumtaz Mahal,Blue Gem,Blue Peter,Fairway,Fancy Free,Sparkle,Blandford,Gleam,Spring Offensive,Legend of France,Dark Legend,Dark Ronald,Golden Legend,Francille,Battersea,Farine Lactee,Batika,Blenheim,Blandford,Malva,Brise Bise,Buchan,Panne,ロツチ,ダイハード,Never Say Die,Nasrullah,Nearco,Mumtaz Begum,Singing Grass,War Admiral,Boreale,Mixed Blessing,Brumeux,Teddy,La Brume,Pot-pourri,Rose Prince,Sweet Lavender,スターロツチ,ハロウェー,Fairway,Phalaris,Scapa Flow,Rosy Legend,Dark Legend,Rosy Cheeks,コロナ,月友,Man o'War,星友,秀節,ペリオン,玄香
チョコ,チョコ,0,タイムパラドックス,ブライアンズタイム,Roberto,Hail to Reason,Turn-to,Nothirdchance,Bramalea,Nashua,Rarelea,Kelley's Day,グロースターク,Ribot,Flower Bowl,Golden Trail,Hasty Road,Sunny Vale,ジョリーザザ,アルザオ,リファール,Northern Dancer,Goofed,Lady Rebecca,サーアイヴァー,Pocahontas,Bold Lady,ボールドラッド,Bold Ruler,Misty Morn,Tredam,High Treason,Damasi,サンエムアヤカ,サクラユタカオー,テスコボーイ,Princely Gift,Nasrullah,Blue Gem,Suncourt,Hyperion,Inquisition,アンジエリカ,ネヴァービート,Never Say Die,Bride Elect,スターハイネス,ユアハイネス,スターロツチ,ダイナギヤラクシー,ノーザンテースト,Northern Dancer,Nearctic,Natalma,Lady Victoria,Victoria Park,Lady Angela,ラドンザ,Globemaster,Heliopolis,No Strings,アンカリア,Pardal,Andromeda
ツインターボ,ツインターボ,0,ライラリッジ,リファール,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Goofed,Court Martial,Fair Trial,Instantaneous,Barra,Formor,La Favorite,Riverside,Sheshoon,Precipitation,Hurry On,Double Life,Noorani,Nearco,Empire Glory,Renounce,Big Game,Bahram,Myrobella,Refreshed,Hyperion,Monsoon,レーシングジイーン,サンシー,Sanctus,Fine Top,Fine Art,Toupie,Sanelta,Tourment,Satanella,Wordys,Worden,Wild Risk,Sans Tares,Princesse d'Ys,Prince Bio,Lacodis,マウタジヨウオー,ファバージ,Princely Gift,Nasrullah,Blue Gem,Spring Offensive,Legend of France,Batika,ハードホープ,ダイハード,Never Say Die,Mixed Blessing,メジロホープ,ゲイタイム,キヨハ
