ディープスカイ,Ro,Ns,Ne,St,Te,Sw,Ns,Ns,ヘイルトゥリーズン,000000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,050200,050200,000000,000000,000000,000000,000000,000000,040000,000000,000000,000000,000000,000000,000000,070100,030000,020000,000000,000000,000000,000000,000000,0A0200,050200,000000,000000,000000,000000,000000,030200,040000,0A0300,000000,000000,050400,000000,000000,000000,050200,000000,000000,000000,000000
ディープブリランテ,Ro,Ne,Ns,Sw,Te,Sw,Ne,Na,ヘイルトゥリーズン,000000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,020000,030000,000000,000000,000000,000000,000000,080400,040000,000000,000000,000000,000000,000000,000000,030000,050200,0A0100,000000,000000,030000,000000,000000,020000,030000,000000,000000,000000,000000,000000,000000,000000,080400,000000,000000,000000,000000,000000,000000,030200,000000,000000,020000,000000
ディーマジェスティ,Ro,Ne,Ro,Ne,Te,Sw,St,Ns,ヘイルトゥリーズン,000000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,020000,030000,000000,000000,000000,000000,000000,080400,040000,000000,000000,000000,000000,000000,000000,070400,030000,060200,000000,000000,020000,000000,000000,040000,0A0300,000000,000000,000000,000000,000000,040000,030000,020000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
テイエムオペラオー,Ne,Ph,Ns,Ns,Ro,He,St,Ro,ノーザンダンサー,000000,000000,040000,030000,020000,030200,000000,000000,030200,000000,000000,000000,030000,000000,000000,060400,000000,000000,030000,000000,000000,000000,000000,080400,000000,000000,000000,000000,000000,000000,000000,000000,000000,0A0300,0A0100,0A0100,030200,000000,000000,000000,000000,000000,040000,000000,000000,000000,090200,000000,000000,000000,050200,0A0100,000000,000000,050400,000000,000000,000000,030200,000000,000000,000000,000000
テイエムオペラオー-覇走-,Ne,Ph,Ns,Ns,Ro,He,St,Ro,ノーザンダンサー,020000,000000,040000,030000,020000,030200,000000,000000,030200,000000,000000,000000,030000,000000,000000,060400,000000,000000,030000,000000,000000,000000,000000,080400,000000,000000,000000,000000,000000,000000,000000,000000,000000,0A0300,0A0100,0A0100,030200,000000,000000,000000,000000,000000,040000,000000,000000,000000,090200,000000,000000,000000,050200,0A0100,000000,000000,050400,000000,000000,000000,030200,000000,000000,000000,000000
ディクタス-剛健-,Ha,He,St,Ph,St,Sw,Ha,Sw,ファイントップ,040000,0A0200,000000,000000,000000,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,040000,000000,000000,000000,040000,000000,000000,000000,000000,000000,000000,030000,040000,000000,000000,000000,000000,000000,080400,040000,000000,000000,000000,000000,030000,000000,000000,000000,040000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,040000,040000,000000,000000,000000,000000
ディクタット,Ma,Ro,Ne,He,To,Na,Ro,Ha,インテント,000000,000000,000000,030200,000000,000000,000000,000000,030000,000000,000000,000000,020000,000000,000000,090200,000000,000000,070400,030000,060200,000000,000000,020000,000000,000000,020000,030200,000000,000000,030000,000000,000000,040000,030000,020000,030200,000000,000000,030200,000000,000000,000000,030000,000000,000000,060400,000000,000000,000000,000000,020000,000000,000000,000000,000000,000000,000000,000000,000000,000000,080400,000000
ディサイファ,Ro,Ne,Na,Ne,Te,Sw,Ne,St,ヘイルトゥリーズン,000000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,020000,030000,000000,000000,000000,000000,000000,080400,040000,000000,000000,000000,000000,000000,000000,000000,030200,020000,000000,000000,050200,000000,000000,000000,030000,000000,000000,000000,000000,000000,070100,030000,020000,000000,000000,000000,000000,000000,030000,0A0300,000000,000000,020000,000000
デイジュール,Ne,Te,Na,St,Na,Fa,Ns,Ro,ノーザンダンサー,000000,070100,030000,020000,030200,000000,000000,000000,030200,000000,000000,030200,030000,000000,000000,030000,000000,000000,000000,020000,000000,000000,000000,010000,000000,000000,030000,030000,000000,000000,000000,000000,000000,030200,020000,030200,030000,000000,000000,000000,000000,000000,020000,0A0100,000000,000000,030000,000000,000000,000000,060400,050400,000000,000000,0A0100,000000,000000,030000,060200,000000,000000,000000,000000
ディスタントリラティヴ,Ro,Te,Ha,St,St,Sw,St,Ns,サーゲイロード,000000,070100,030200,060200,020000,030200,000000,000000,040000,000000,000000,050400,030000,000000,000000,000000,000000,000000,000000,010000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,040000,030200,030000,000000,000000,0A0100,000000,000000,000000,000000,000000,000000,000000,000000,000000,0A0300,000000,000000,000000,000000,000000,000000,000000,0A0100,030200,000000,000000,030000,000000
ティズナウ,Ma,Ne,Ns,Ne,Sw,St,St,Ha,インテント,000000,000000,000000,030200,000000,000000,000000,000000,030000,000000,000000,000000,030000,000000,000000,000000,000000,000000,020000,030000,020000,000000,000000,010000,000000,000000,000000,080400,000000,000000,000000,000000,000000,000000,070300,000000,000000,000000,000000,000000,000000,000000,000000,050400,000000,000000,000000,000000,000000,000000,030000,020000,000000,000000,000000,000000,000000,040000,010000,000000,000000,000000,000000
ティズナウ-闘志-,Ma,Ne,Ns,Ne,Sw,St,St,Ha,インテント,030000,000000,000000,030200,000000,000000,000000,000000,030000,000000,000000,000000,030000,000000,000000,000000,000000,000000,020000,030000,020000,000000,000000,010000,000000,000000,000000,080400,000000,000000,000000,000000,000000,000000,070300,000000,000000,000000,000000,000000,000000,000000,000000,050400,000000,000000,000000,000000,000000,000000,030000,020000,000000,000000,000000,000000,000000,040000,010000,000000,000000,000000,000000
ティズナウ-闘覇-,Ma,Ne,Ns,Ne,Sw,St,St,Ha,インテント,030200,000000,000000,030200,000000,000000,000000,000000,030000,000000,000000,000000,030000,000000,000000,000000,000000,000000,020000,030000,020000,000000,000000,010000,000000,000000,000000,080400,000000,000000,000000,000000,000000,000000,070300,000000,000000,000000,000000,000000,000000,000000,000000,050400,000000,000000,000000,000000,000000,000000,030000,020000,000000,000000,000000,000000,000000,040000,010000,000000,000000,000000,000000
デイラミ,Ns,Ha,Na,Ns,St,St,To,Sw,ネヴァーベンド,000000,000000,030400,050200,0A0100,030200,000000,000000,000000,000000,000000,050400,030000,000000,000000,030000,000000,000000,000000,0A0200,090200,000000,000000,000000,000000,000000,000000,060400,000000,000000,000000,000000,000000,000000,030200,020000,030200,000000,000000,020000,000000,000000,050200,020000,000000,000000,050400,000000,000000,000000,070300,040000,000000,000000,0A0300,000000,000000,040000,040000,000000,000000,000000,000000
ディラントーマス,Ne,St,Na,Ns,Te,To,Te,Ro,ノーザンダンサー,000000,000000,070100,030000,020000,030200,000000,000000,030200,000000,000000,000000,020000,000000,000000,030000,000000,000000,030000,0A0300,000000,000000,000000,050200,000000,000000,050200,020000,000000,000000,030200,000000,000000,000000,020000,000000,030200,000000,000000,030000,000000,000000,000000,040000,000000,000000,040000,000000,000000,000000,000000,050200,000000,000000,020000,000000,000000,000000,020000,000000,000000,030000,000000
ティンガーラ-瞬走-,He,Ha,Hi,Ma,Sw,Sw,Te,Hi,マイバブー,010200,090200,020000,020000,040000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000,000000,000000,000000,040000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000,000000,000000,000000,000000,010000,000000,000000,000000,000000,000000,000000,030000,040000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
ティンバーカントリー,Na,To,Ph,Ha,Ns,Ha,Ha,Ma,レイズアネイティヴ,000000,000000,030200,020000,030200,030000,000000,000000,000000,000000,000000,020000,0A0100,000000,000000,030000,000000,000000,050200,020000,000000,000000,000000,030000,000000,000000,050300,0A0500,000000,000000,0A0100,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030200,030000,000000,000000,000000,000000,000000,050300,0A0500,030200,000000,000000,000000,000000,000000,030000,040000,000000,000000,000000,000000
デインヒル,Ne,Te,St,To,Na,Fa,Ha,Na,ノーザンダンサー,000000,070100,030000,020000,030200,000000,000000,000000,030200,000000,000000,030200,030000,000000,000000,030000,000000,000000,000000,020000,000000,000000,000000,010000,000000,000000,030000,030000,000000,000000,000000,000000,000000,030000,0A0300,000000,000000,000000,000000,000000,000000,000000,050200,030200,000000,000000,000000,000000,000000,050200,020000,000000,000000,000000,030000,000000,000000,030200,030000,000000,000000,030000,000000
デインヒル-覇走-,Ne,Te,St,To,Na,Fa,Ha,Na,ノーザンダンサー,020000,070100,030000,020000,030200,000000,000000,000000,030200,000000,000000,030200,030000,000000,000000,030000,000000,000000,000000,020000,000000,000000,000000,010000,000000,000000,030000,030000,000000,000000,000000,000000,000000,030000,0A0300,000000,000000,000000,000000,000000,000000,000000,050200,030200,000000,000000,000000,000000,000000,050200,020000,000000,000000,000000,030000,000000,000000,030200,030000,000000,000000,030000,000000
デヴィルズバッグ,Ro,Ph,Ha,Sw,Hi,Sw,Ph,Ha,ヘイルトゥリーズン,000000,030100,030000,060200,020000,030200,000000,000000,040000,000000,000000,000000,030000,000000,000000,030000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,030000,040000,000000,000000,000000,000000,000000,040000,040000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,040000,000000,000000,030000,000000,000000,050300,0A0500,000000,000000,000000,000000
デーモンクライズ,Ha,Ha,Ne,Ns,Te,Ma,Ns,Ne,オーエンテューダー,000000,000000,000000,000000,0A0200,090200,000000,000000,000000,000000,000000,000000,060400,000000,000000,000000,000000,000000,000000,050600,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,020000,000000,000000,000000,000000,000000,000000,070300,000000,000000,000000,000000,000000,000000,000000,0A0400,000000,000000,040000,000000,000000,030000,020000,000000,000000,020000,000000
デザートキング,Ne,St,Ne,Sw,Te,To,Ha,Ma,ノーザンダンサー,000000,000000,070100,030000,020000,030200,000000,000000,030200,000000,000000,000000,020000,000000,000000,030000,000000,000000,030000,0A0300,000000,000000,000000,050200,000000,000000,050200,020000,000000,000000,030200,000000,000000,020000,030000,020000,030200,000000,000000,030200,000000,000000,060400,000000,000000,000000,000000,000000,000000,000000,080400,040000,000000,000000,000000,000000,000000,080300,040000,000000,000000,000000,000000
テスコボーイ,Ns,Fa,Ha,Ha,Sw,Sw,St,Ma,プリンスリーギフト,0A0300,070100,0A0100,030200,000000,000000,000000,000000,000000,000000,000000,040000,030000,000000,000000,000000,000000,000000,000000,010000,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000,000000,000000,030200,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,040000,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
テスコボーイ-瞬走-,Ns,Fa,Ha,Ha,Sw,Sw,St,Ma,プリンスリーギフト,010200,070100,0A0100,030200,000000,000000,000000,000000,000000,000000,000000,040000,030000,000000,000000,000000,000000,000000,000000,010000,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000,000000,000000,030200,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,040000,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
テスタマッタ,Ns,Na,Hi,Ne,Na,Ne,Ha,Hi,ボールドルーラー,000000,000000,030000,000000,070300,000000,000000,000000,0A0200,000000,000000,030200,020000,000000,000000,000000,000000,000000,000000,000000,030200,000000,000000,040000,000000,000000,030400,030000,000000,000000,030200,000000,000000,000000,000000,000000,000000,000000,000000,020000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,020000,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000
デスペラード,Ro,Na,Ns,Ro,Te,St,Ha,Ne,ヘイルトゥリーズン,000000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,020000,000000,000000,000000,000000,000000,000000,000000,0A0300,000000,000000,000000,000000,000000,000000,000000,0A0400,020000,000000,000000,080000,000000,000000,040000,030200,000000,000000,000000,000000,000000,000000,070400,030000,000000,000000,040000,000000,000000,030000,020000,000000,000000,030000,000000
デヒア,Ne,Ma,Ns,Te,Fa,Hi,St,Hi,ノーザンダンサー,000000,000000,030200,030000,020000,030200,000000,000000,030200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,0A0200,050200,0A0100,030200,000000,000000,040000,000000,000000,050400,030000,000000,000000,000000,000000,000000,050300,000000,000000,000000,000000,020000,000000,000000,000000,000000,000000,000000,000000,000000
デヒア-瞬発-,Ne,Ma,Ns,Te,Fa,Hi,St,Hi,ノーザンダンサー,010000,000000,030200,030000,020000,030200,000000,000000,030200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,0A0200,050200,0A0100,030200,000000,000000,040000,000000,000000,050400,030000,000000,000000,000000,000000,000000,050300,000000,000000,000000,000000,020000,000000,000000,000000,000000,000000,000000,000000,000000
デビッドジュニア,St,St,Ns,Ne,Hi,Ns,He,Ma,リボー,000000,000000,000000,030000,0A0300,000000,000000,000000,050200,000000,000000,000000,010000,000000,000000,000000,000000,000000,040000,030000,050400,000000,000000,040000,000000,000000,050200,0A0100,000000,000000,030000,000000,000000,000000,030000,050200,0A0100,000000,000000,030000,000000,000000,020000,000000,000000,000000,000000,000000,000000,000000,030000,020000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,000000
デピュティミニスター,Ne,Fa,Ma,Hi,Na,Ma,Ec,Sw,ノーザンダンサー,000000,030200,030000,020000,030200,000000,000000,000000,030200,000000,000000,030200,030000,000000,000000,030000,000000,000000,000000,000000,010000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000,000000
デュランダル,Ro,Te,Ne,Ha,Ph,Ha,Te,Sw,ヘイルトゥリーズン,000000,030200,030100,030000,060200,020000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,090200,030000,020000,030200,000000,000000,030200,000000,000000,000000,000000,000000,000000,030200,000000,000000,040000,010000,010000,000000,000000,0A0100,000000,000000,000000,040000,000000,000000,020000,000000
テルテンリュウ,Ph,Fa,Ec,Ec,Ec,Sw,Sw,Fa,ファリス,000000,000000,000000,000000,000000,010000,000000,000000,000000,000000,000000,040000,000000,000000,000000,000000,000000,000000,000000,000000,010000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0A0200,000000,000000,000000,000000,000000,000000,000000,000000,030000,030000,000000,000000,000000,000000,000000,000000,010000,010000,000000,000000,000000,000000,000000,000000,010000,000000,000000,000000,000000
テレグノシス,Ns,Ha,Ne,Ns,Ec,Ma,Te,To,ゼダーン,000000,000000,000000,0A0400,020000,030100,000000,000000,060400,000000,000000,080000,000000,000000,000000,040000,000000,000000,040000,030200,030000,000000,000000,0A0100,000000,000000,000000,040000,000000,000000,030000,000000,000000,090200,030000,020000,030200,000000,000000,030200,000000,000000,000000,000000,000000,000000,030200,000000,000000,0A0200,050200,0A0100,000000,000000,050400,000000,000000,000000,020000,000000,000000,020000,000000
テンニカエル,Ne,Na,To,Ro,He,Te,St,Na,ノーザンダンサー,000000,000000,000000,000000,070100,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030200,020000,000000,000000,050200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,050200,020000,000000,000000,030000,000000,000000,000000,060400,000000,000000,000000,000000,000000,000000,070400,030000,000000,000000,040000,000000,000000,000000,030200,000000,000000,000000,000000
テンポイント,Ns,Fa,Ha,He,Ma,Sw,Hi,Te,ネヴァーセイダイ,000000,000000,0A0200,0A0100,030200,000000,000000,000000,040000,000000,000000,030000,040000,000000,000000,000000,000000,000000,030000,030000,010000,000000,000000,000000,000000,000000,000000,000000,000000,000000,010000,000000,000000,000000,000000,050200,030200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000,000000
テンポイント-闘覇-,Ns,Fa,Ha,He,Ma,Sw,Hi,Te,ネヴァーセイダイ,030200,000000,0A0200,0A0100,030200,000000,000000,000000,040000,000000,000000,030000,040000,000000,000000,000000,000000,000000,030000,030000,010000,000000,000000,000000,000000,000000,000000,000000,000000,000000,010000,000000,000000,000000,000000,050200,030200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000,000000
トゥインクルレース,Ns,St,To,Sw,Ro,Sw,Ma,Ns,ボールドルーラー,000000,070300,000000,000000,050200,0A0100,000000,000000,030000,000000,000000,030000,060200,000000,000000,000000,000000,000000,000000,060400,050400,000000,000000,0A0100,000000,000000,000000,000000,000000,000000,000000,000000,000000,050200,020000,000000,000000,000000,000000,010000,000000,000000,030000,040000,000000,000000,030000,000000,000000,000000,030000,040000,000000,000000,030000,000000,000000,050200,0A0100,000000,000000,020000,000000
トウカイテイオー,He,Ro,Ne,Ns,Ph,Fa,He,He,マイバブー,000000,000000,030200,090200,020000,020000,000000,000000,000000,000000,000000,010000,000000,000000,000000,000000,000000,000000,000000,000000,020000,000000,000000,000000,000000,000000,020000,030000,000000,000000,000000,000000,000000,000000,030000,020000,030200,000000,000000,030200,000000,000000,000000,000000,000000,000000,040000,000000,000000,000000,070100,0A0100,000000,000000,000000,000000,000000,000000,090200,000000,000000,000000,000000
トウカイテイオー-闘志-,He,Ro,Ne,Ns,Ph,Fa,He,He,マイバブー,030000,000000,030200,090200,020000,020000,000000,000000,000000,000000,000000,010000,000000,000000,000000,000000,000000,000000,000000,000000,020000,000000,000000,000000,000000,000000,020000,030000,000000,000000,000000,000000,000000,000000,030000,020000,030200,000000,000000,030200,000000,000000,000000,000000,000000,000000,040000,000000,000000,000000,070100,0A0100,000000,000000,000000,000000,000000,000000,090200,000000,000000,000000,000000
トウカイテイオー-闘覇-,He,Ro,Ne,Ns,Ph,Fa,He,He,マイバブー,030200,000000,030200,090200,020000,020000,000000,000000,000000,000000,000000,010000,000000,000000,000000,000000,000000,000000,000000,000000,020000,000000,000000,000000,000000,000000,020000,030000,000000,000000,000000,000000,000000,000000,030000,020000,030200,000000,000000,030200,000000,000000,000000,000000,000000,000000,040000,000000,000000,000000,070100,0A0100,000000,000000,000000,000000,000000,000000,090200,000000,000000,000000,000000
トウカイトリック,Na,Ne,Ro,Ne,Ne,Ns,Ph,Ec,レイズアネイティヴ,000000,000000,040000,030200,020000,030200,000000,000000,020000,000000,000000,020000,030000,000000,000000,000000,000000,000000,040000,030000,020000,000000,000000,000000,000000,000000,070300,000000,000000,000000,060400,000000,000000,000000,070400,030000,060200,000000,000000,020000,000000,000000,000000,030200,000000,000000,000000,000000,000000,000000,020000,030200,000000,000000,000000,000000,000000,000000,020000,000000,000000,030000,000000
トウカイパルサー,He,Ne,Na,Ne,Ro,Ns,Ns,St,マイバブー,000000,000000,000000,030200,090200,020000,000000,000000,010000,000000,000000,000000,000000,000000,000000,020000,000000,000000,000000,030000,020000,000000,000000,000000,000000,000000,000000,070100,000000,000000,000000,000000,000000,000000,030200,020000,030200,000000,000000,020000,000000,000000,000000,050200,000000,000000,060200,000000,000000,030000,020000,030200,000000,000000,030200,000000,000000,050400,030000,000000,000000,000000,000000
トウケイニセイ,Ns,Ma,Fa,Te,Te,St,Sw,Ha,ナスルーラ,000000,000000,000000,060000,0A0100,030200,000000,000000,030000,000000,000000,060400,010000,000000,000000,040000,000000,000000,000000,000000,040000,000000,000000,000000,000000,000000,0A0300,000000,000000,000000,030000,000000,000000,000000,000000,020000,030000,000000,000000,000000,000000,000000,080400,030000,000000,000000,040000,000000,000000,000000,040000,000000,000000,000000,040000,000000,000000,030200,030000,000000,000000,000000,000000
トウケイヘイロー,Ro,Na,Ns,Ne,Te,Ne,St,Ha,ヘイルトゥリーズン,000000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030200,020000,000000,000000,050200,000000,000000,030000,020000,000000,000000,060400,000000,000000,000000,030400,050200,0A0100,000000,000000,050400,000000,000000,000000,0A0300,000000,000000,030100,000000,000000,090200,030000,020000,000000,000000,000000,000000,000000,000000,050200,000000,000000,000000,000000
トゥザグローリー,Na,Ne,Ro,Ne,Ne,He,Te,Na,レイズアネイティヴ,000000,000000,040000,030200,020000,030200,000000,000000,020000,000000,000000,020000,030000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,030400,000000,000000,000000,000000,000000,000000,000000,000000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,020000,030000,020000,000000,000000,060400,000000,000000,020000,000000,000000,000000,000000,000000
トゥザワールド,Na,Ne,Ro,Ne,Ne,He,Te,Na,レイズアネイティヴ,000000,000000,040000,030200,020000,030200,000000,000000,020000,000000,000000,020000,030000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,030400,000000,000000,000000,000000,000000,000000,000000,000000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,020000,030000,020000,000000,000000,060400,000000,000000,020000,000000,000000,000000,000000,000000
トウショウファルコ,Ha,Ph,Ph,Ha,Sw,Ha,Te,Ha,ハイペリオン,000000,000000,000000,040000,030200,030000,000000,000000,0A0100,000000,000000,050000,030000,000000,000000,000000,000000,000000,000000,030200,000000,000000,000000,000000,000000,000000,080000,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,050600,030000,030200,000000,000000,000000,000000,000000,000000,050200,000000,000000,000000,000000
トウショウボーイ,Ns,Ha,Ha,Ha,Fa,Ha,Sw,Hi,プリンスリーギフト,020000,0A0300,070100,0A0100,030200,000000,000000,000000,040000,000000,000000,000000,010000,000000,000000,030000,000000,000000,030200,030000,000000,000000,000000,000000,000000,000000,000000,040000,000000,000000,000000,000000,000000,000000,050200,030200,030000,000000,000000,000000,000000,000000,030000,040000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000,000000
トウショウボーイ-覇禊-,Ns,Ha,Ha,Ha,Fa,Ha,Sw,Hi,プリンスリーギフト,090200,0A0300,070100,0A0100,030200,000000,000000,000000,040000,000000,000000,000000,010000,000000,000000,030000,000000,000000,030200,030000,000000,000000,000000,000000,000000,000000,000000,040000,000000,000000,000000,000000,000000,000000,050200,030200,030000,000000,000000,000000,000000,000000,030000,040000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,000000,000000,000000
トウホクオウザ,Ns,Ha,Ns,Fa,Fa,Sw,Te,Ma,プリンスリーギフト,000000,000000,070100,0A0100,030200,000000,000000,000000,040000,000000,000000,000000,010000,000000,000000,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,040000,030000,000000,000000,000000,000000,000000,000000,0A0200,0A0100,030200,000000,000000,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,050300,010000,000000,000000,000000,000000,000000,000000,000000,040000,000000,000000,000000,000000
ドゥラメンテ,Na,Ne,Ro,Ns,Ne,He,Te,Ne,レイズアネイティヴ,000000,000000,040000,030200,020000,030200,000000,000000,020000,000000,000000,020000,030000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,030400,000000,000000,000000,000000,000000,000000,000000,000000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0A0400,000000,000000,040000,000000,000000,090200,030000,000000,000000,0A0200,000000
ドゥラメンテ-闘覇-,Na,Ne,Ro,Ns,Ne,He,Te,Ne,レイズアネイティヴ,030200,000000,040000,030200,020000,030200,000000,000000,020000,000000,000000,020000,030000,000000,000000,000000,000000,000000,000000,000000,030000,000000,000000,030400,000000,000000,000000,000000,000000,000000,000000,000000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,0A0400,000000,000000,040000,000000,000000,090200,030000,000000,000000,0A0200,000000
トゥルーナイト,Ha,Ph,Ha,Ph,Ha,He,Hi,Hi,カーレッド,000000,050200,050300,0A0500,030200,030000,000000,000000,000000,000000,000000,000000,040000,000000,000000,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,010000,000000,000000,010000,010000,030200,030000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000
トーシンブリザード,Ne,Hi,Ns,Ns,St,He,Te,Te,ノーザンダンサー,000000,000000,000000,030000,020000,030200,000000,000000,030200,000000,000000,060400,050400,000000,000000,0A0100,000000,000000,000000,030000,000000,000000,000000,000000,000000,000000,020000,020000,000000,000000,000000,000000,000000,000000,050200,0A0100,030200,000000,000000,000000,000000,000000,030000,030000,000000,000000,000000,000000,000000,0A0300,070100,0A0100,000000,000000,030200,000000,000000,000000,040000,000000,000000,000000,000000
トーセンジョーダン,Ns,Ne,Ne,Na,Ha,Ha,Te,Ns,ゼダーン,000000,000000,000000,000000,0A0400,020000,000000,000000,080000,000000,000000,040000,030200,000000,000000,000000,000000,000000,020000,030000,020000,000000,000000,060400,000000,000000,000000,000000,000000,000000,000000,000000,000000,090200,030000,020000,030200,000000,000000,030200,000000,000000,000000,000000,000000,000000,030200,000000,000000,000000,030200,020000,000000,000000,030200,000000,000000,0A0200,050200,000000,000000,050200,000000
トーセンスターダム,Ro,Ne,Na,Ne,Te,Sw,Ne,Na,ヘイルトゥリーズン,000000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,020000,030000,000000,000000,000000,000000,000000,080400,040000,000000,000000,000000,000000,000000,000000,000000,030200,020000,000000,000000,080300,000000,000000,000000,030000,000000,000000,000000,000000,000000,090200,030000,020000,000000,000000,000000,000000,000000,000000,030200,000000,000000,0A0200,000000
トーセンブライト,Ro,St,Na,Ne,Ns,Te,Ne,Ns,ヘイルトゥリーズン,000000,000000,070400,030000,060200,020000,000000,000000,000000,000000,000000,020000,0A0100,000000,000000,060400,000000,000000,040000,0A0300,000000,000000,000000,050200,000000,000000,000000,030000,000000,000000,020000,000000,000000,000000,030200,020000,030200,000000,000000,020000,000000,000000,030400,030000,000000,000000,060400,000000,000000,000000,030000,020000,000000,000000,000000,000000,000000,000000,070100,000000,000000,030000,000000
トーセンラー,Ro,Ne,Na,Ne,Te,Sw,Ne,Ha,ヘイルトゥリーズン,000000,000000,030200,030100,030000,060200,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,000000,020000,030000,000000,000000,000000,000000,000000,080400,040000,000000,000000,000000,000000,000000,000000,030200,020000,030200,000000,000000,020000,000000,000000,020000,030000,000000,000000,000000,000000,000000,040000,030000,020000,000000,000000,000000,000000,000000,040000,080400,000000,000000,000000,000000
